token_id,enterer,utterance_id,irrel,embed,compar,neg_pres,neg_even,sent_neg,position,focus,likely,comment,embed_assoc,part_of_speech.u,stem.u,speaker_id,utterance_order,transcript_id,gloss,num_tokens,stem.t,part_of_speech.t,speaker_code,speaker_name,speaker_role,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,num_morphemes,corpus_name
6511469,Yadav,1698165,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,326,4766,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2112.1875,NA,female,declarative,NA,NA,NA,9,HSLLD
6511558,Yadav,1698180,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adj,even,3278,324,4768,there are even schools for Asian elephants,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2079.75,NA,female,declarative,NA,NA,NA,10,HSLLD
6512002,Yadav,1698250,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,440,4763,they are even there are even schools for Asian elephants,10,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2114.1875,NA,female,declarative,NA,NA,NA,10,HSLLD
6512099,Yadav,1698250,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adj,even,3278,440,4763,they are even there are even schools for Asian elephants,10,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2114.1875,NA,female,declarative,NA,NA,NA,10,HSLLD
6512500,Yadav,1698316,1,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,329,4768,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2079.75,NA,female,declarative,NA,NA,NA,19,HSLLD
6512655,Yadav,1698355,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,118,4774,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2081.75,NA,female,declarative,NA,NA,NA,9,HSLLD
6513070,Yadav,1698444,1,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,448,4763,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2114.1875,NA,female,declarative,NA,NA,NA,19,HSLLD
6514506,Yadav,1698721,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,433,4760,they're even there are even schools for,7,there be even school for,adv cop adj n prep,MOT,NA,Mother,1933.5625,NA,female,interruption,NA,NA,NA,7,HSLLD
6514526,Yadav,1698721,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adj,even,3278,433,4760,they're even there are even schools for,7,there be even school for,adv cop adj n prep,MOT,NA,Mother,1933.5625,NA,female,interruption,NA,NA,NA,7,HSLLD
6514873,Yadav,1698778,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adj,even,3278,440,4760,there are even schools for Asian elephants,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,1933.5625,NA,female,declarative,NA,NA,NA,10,HSLLD
6515165,Yadav,1698836,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,205,4772,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2052.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6517671,Yadav,1699264,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,168,4774,they even there are even schools for Asian elephants,9,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2081.75,NA,female,declarative,NA,NA,NA,10,HSLLD
6517702,Yadav,1699264,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adj,even,3278,168,4774,they even there are even schools for Asian elephants,9,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2081.75,NA,female,declarative,NA,NA,NA,10,HSLLD
6517809,Yadav,1699285,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,157,4776,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2127.1875,NA,female,declarative,NA,NA,NA,9,HSLLD
6517871,Yadav,1699297,1,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,133,4777,they don't even look much like elephants but their feets are like elephants's feet only much smaller,17,they do even look much like elephant but their foot be like elephant foot only much small,pro:sub mod adv v adv prep n conj det:poss n cop prep n n adv adv adj,MOT,NA,Mother,2068.3125,NA,female,declarative,NA,NA,NA,26,HSLLD
6518462,Yadav,1699387,1,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,174,4774,often they are killed for their ivory trusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2081.75,NA,female,declarative,NA,NA,NA,19,HSLLD
6518618,Yadav,1699432,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,138,4777,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2068.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6519233,Yadav,1699540,1,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,484,4760,even though it is against the law,7,even though it be against the law,adv adv pro:per cop prep det:art n,MOT,NA,Mother,1933.5625,NA,female,declarative,NA,NA,NA,8,HSLLD
6519798,Yadav,1699654,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,416,4766,they are even there are even schools for Asian elephants,10,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2112.1875,NA,female,declarative,NA,NA,NA,10,HSLLD
6519818,Yadav,1699654,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adj,even,3278,416,4766,they are even there are even schools for Asian elephants,10,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2112.1875,NA,female,declarative,NA,NA,NA,10,HSLLD
6520553,Yadav,1699780,1,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,421,4766,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2112.1875,NA,female,declarative,NA,NA,NA,19,HSLLD
6520821,Yadav,1699866,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adj,even,3278,259,4772,there are even schools for Asian elephants,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2052.3125,NA,female,declarative,NA,NA,NA,10,HSLLD
6521584,Yadav,1700002,1,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,265,4772,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2052.3125,NA,female,declarative,NA,NA,NA,19,HSLLD
6523328,Yadav,1700303,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,102,4780,some sea cows have even have small tusks,8,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,1989.4375,NA,female,declarative,NA,NA,NA,9,HSLLD
6523354,Yadav,1700309,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,176,4777,there are even school for Asian elephant,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2068.3125,NA,female,declarative,NA,NA,NA,8,HSLLD
6523431,Yadav,1700325,1,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3278,228,4776,you willn't even know why they got that white stuff on,11,you will even know why they get that white stuff on,pro:per mod adv v adv:int pro:sub v pro:dem adj n adv,MOT,NA,Mother,2127.1875,NA,female,self interruption,NA,NA,NA,13,HSLLD
6524263,Yadav,1700478,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,183,4777,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2068.3125,NA,female,declarative,NA,NA,NA,19,HSLLD
6525052,Yadav,1700643,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,587,4764,they are even they there are even schools for Asian elephants,11,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2007.4375,NA,female,declarative,NA,NA,NA,10,HSLLD
6525091,Yadav,1700643,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,587,4764,they are even they there are even schools for Asian elephants,11,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2007.4375,NA,female,declarative,NA,NA,NA,10,HSLLD
6525794,Yadav,1700750,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,592,4764,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2007.4375,NA,female,declarative,NA,NA,NA,19,HSLLD
6527869,Yadav,1701105,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,213,4779,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2114.1875,NA,female,declarative,NA,NA,NA,9,HSLLD
6528085,Yadav,1701147,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,139,4780,there are even schools for Asian elephants,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,1989.4375,NA,female,declarative,NA,NA,NA,10,HSLLD
6528693,Yadav,1701238,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,144,4780,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,1989.4375,NA,female,declarative,NA,NA,NA,19,HSLLD
6532734,Yadav,1701894,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,142,4787,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2059.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6533839,Yadav,1702098,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3322,276,4781,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,Nancy,Mother,2205.5,NA,female,declarative,NA,NA,NA,19,HSLLD
6535113,Yadav,1702309,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,307,4779,there are even schools for Asian elephants,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2114.1875,NA,female,declarative,NA,NA,NA,10,HSLLD
6535178,Yadav,1702321,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,192,4785,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2064.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6536091,Yadav,1702460,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,410,4778,they are even schools for Asian elephants,7,they be even school for Asian elephant,pro:sub cop adj n prep n:prop n,MOT,NA,Mother,2129.1875,NA,female,declarative,NA,NA,NA,10,HSLLD
6536531,Yadav,1702512,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,319,4779,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2114.1875,NA,female,declarative,NA,NA,NA,19,HSLLD
6537132,Yadav,1702615,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,422,4778,even though this is ele this is against the law,10,even though this be against the law,adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2129.1875,NA,female,declarative,NA,NA,NA,8,HSLLD
6538365,Yadav,1702769,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,305,4782,sea some sea cows even have small tusks,8,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6538776,Yadav,1702841,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,172,4786,they are even there are even schools for Asian elephants,10,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2146.625,NA,female,declarative,NA,NA,NA,10,HSLLD
6538807,Yadav,1702841,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,172,4786,they are even there are even schools for Asian elephants,10,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2146.625,NA,female,declarative,NA,NA,NA,10,HSLLD
6539675,Yadav,1702938,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,177,4786,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2146.625,NA,female,declarative,NA,NA,NA,19,HSLLD
6540750,Yadav,1703107,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,305,4784,sea some sea cows even have small tusks,8,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,9,HSLLD
6540937,Yadav,1703142,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,248,4787,they are even school there are even schools for elephant Asian elephants,12,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2059.3125,NA,female,declarative,NA,NA,NA,10,HSLLD
6540975,Yadav,1703142,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,248,4787,they are even school there are even schools for elephant Asian elephants,12,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2059.3125,NA,female,declarative,NA,NA,NA,10,HSLLD
6541200,Yadav,1703184,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,333,4783,some sea cows even have small tusks,7,some sea cow even have small tusk,qn n n adv v adj n,MOT,NA,Mother,2174.0625,NA,female,declarative,NA,NA,NA,9,HSLLD
6542057,Yadav,1703315,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,v,even,3278,27,4811,I didn't even know you were scared that time,9,I do even know you be scare that time,pro:sub mod v v pro:per aux part pro:dem n,MOT,NA,Mother,2010.875,NA,female,declarative,NA,NA,NA,13,HSLLD
6542457,Yadav,1703358,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,260,4787,often they are are killed for their ivory tusks even though this is against the law,16,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2059.3125,NA,female,declarative,NA,NA,NA,19,HSLLD
6543429,Yadav,1703551,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,287,4785,they are there are even schools for Asian elephants,9,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2064.3125,NA,female,declarative,NA,NA,NA,10,HSLLD
6544153,Yadav,1703648,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,293,4785,often they are killed for their ivory tusks even though this is against the law,15,often they be kill for their ivory tusk even though this be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2064.3125,NA,female,declarative,NA,NA,NA,19,HSLLD
6545154,Yadav,1703796,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,377,4782,there are even schools for Asian elephants,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,10,HSLLD
6546281,Yadav,1703948,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,390,4782,even though this is against the law,7,even though this be against the law,adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,8,HSLLD
6547310,Yadav,1704108,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,377,4784,there are even schools for Asian elephants,7,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,10,HSLLD
6548252,Yadav,1704297,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,390,4784,even though this is against the law,7,even though this be against the law,adv adv pro:dem cop prep det:art n,MOT,NA,Mother,2040.3125,NA,female,declarative,NA,NA,NA,8,HSLLD
6548958,Yadav,1704390,0,0,0,Yes,Neg-Even,Yes,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,16,4826,nothing not even being alone in the dark,8,nothing not even being alone in the dark,pro:indef neg adj n adv prep det:art n,MOT,NA,Mother,2050.3125,NA,female,question,NA,NA,NA,8,HSLLD
6550019,Yadav,1704597,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,,,3278,443,4783,even there are even schools for Asian elephants,8,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2174.0625,NA,female,declarative,NA,NA,NA,10,HSLLD
6550044,Yadav,1704597,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3278,443,4783,even there are even schools for Asian elephants,8,there be even school for Asian elephant,adv cop adj n prep n:prop n,MOT,NA,Mother,2174.0625,NA,female,declarative,NA,NA,NA,10,HSLLD
6550398,Yadav,1704647,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3278,41,4825,I don't even remember the name,6,I do even remember the name,pro:sub mod adv v det:art n,MOT,NA,Mother,2028.875,NA,female,declarative,NA,NA,NA,7,HSLLD
6550644,Yadav,1704673,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3278,448,4783,often they are killed for their ivory tusks even though it is against the law,15,often they be kill for their ivory tusk even though it be against the law,adv pro:sub aux part prep det:poss n n adv adv pro:per cop prep det:art n,MOT,NA,Mother,2174.0625,NA,female,declarative,NA,NA,NA,19,HSLLD
6554177,Yadav,1705232,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3278,29,4838,you wouldn't even tell me about it you only told Fat,11,you will even tell me about it you only tell Fat,pro:per mod v v pro:obj prep pro:per pro:per adv v n:prop,MOT,NA,Mother,2162.0625,NA,female,declarative,NA,NA,NA,14,HSLLD
6560936,Yadav,1706447,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3278,76,4843,in restaurants we don't even sit her near me because she makes me insane,14,in restaurant we do even sit her near me because she make me sane,prep n pro:sub mod adv v pro:obj prep pro:obj conj pro:sub v pro:obj adj,MOT,NA,Mother,2014.875,NA,female,imperative_emphatic,NA,NA,NA,18,HSLLD
6561340,Yadav,1706565,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3278,49,4861,oh w and you can even put those on it,10,oh and you can even put those on it,co coord pro:per mod adv part pro:dem prep pro:per,MOT,NA,Mother,2146.625,NA,female,declarative,NA,NA,NA,10,HSLLD
6563921,Yadav,1707279,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,93,4861,you don't even wanna play with them,7,you do even wanna play with them,pro:per mod adv mod:aux v prep pro:obj,MOT,NA,Mother,2146.625,NA,female,question,NA,NA,NA,8,HSLLD
6564491,Yadav,1707425,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3278,100,4861,you're not even gonna look at these things,8,you not even gonna look at these thing,pro:per neg v mod:aux v prep pro:dem n,MOT,NA,Mother,2146.625,NA,female,question,NA,NA,NA,10,HSLLD
6566295,Yadav,1707937,0,0,0,No,N/A,No,Pre-Subject,Subject,Least-likely,,0,adv,even,3278,50,4872,and even this thing is magnetic,6,and even this thing be magnetic,coord adv pro:dem n cop adj,MOT,NA,Mother,2178.0625,NA,female,declarative,NA,NA,NA,7,HSLLD
6571713,Yadav,1709474,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,3278,100,4875,he doesn't even want me playing with him,8,he do even want me play with him,pro:sub mod v v pro:obj part prep pro:obj,MOT,NA,Mother,2019.875,NA,female,declarative,NA,NA,NA,11,HSLLD
6572998,Yadav,1709855,0,0,0,No,N/A,No,Pre-Subject,Subject,Least-likely,,0,adv,even,3278,186,4866,um even this red one,5,even this red one,adv pro:dem adj pro:indef,MOT,NA,Mother,1895.125,NA,female,declarative,NA,NA,NA,4,HSLLD
6575075,Yadav,1710435,0,0,0,Yes,Even-Neg,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,104,4879,can you bring it like that even though this isn't a magnet but it still works in that way,19,can you bring it like that even though this be a magnet but it still work in that way,mod pro:per v pro:per prep det:dem adv adv det:dem cop det:art n conj pro:per adv n prep pro:dem n,MOT,NA,Mother,2010.875,NA,female,declarative,NA,NA,NA,22,HSLLD
6576755,Yadav,1710945,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,185,4874,I couldn't even see it look at it,8,I could even see it look at it,pro:sub mod adv v pro:per v prep pro:per,MOT,NA,Mother,2021.875,NA,female,declarative,NA,NA,NA,9,HSLLD
6580205,Yadav,1711983,0,0,0,No,N/A,No,Pre-Subject,Subject,Least-likely,,0,adv,even,3278,50,4889,and even this thing is magnetic,6,and even this thing be magnetic,coord adv pro:dem n cop adj,MOT,NA,Mother,2178.0625,NA,female,declarative,NA,NA,NA,7,HSLLD
6580527,Yadav,1712073,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,85,4885,they don't even roll off or anything,7,they do even roll off or anything,pro:sub mod adv v adv coord pro:indef,MOT,NA,Mother,2007.4375,NA,female,declarative,NA,NA,NA,8,HSLLD
6580726,Yadav,1712115,0,0,0,Yes,Even-Neg,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3278,55,4890,because look it works even though it's not on here,10,because look it work even though it not on here,conj v pro:per v adv adv pro:per neg prep adv,MOT,NA,Mother,2079.75,NA,female,declarative,NA,NA,NA,12,HSLLD
6582403,Yadav,1712635,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3278,35,4891,I don't like them even if they're not real,9,I do like them even if they not real,pro:sub mod v pro:obj adv conj pro:sub neg adj,MOT,NA,Mother,2083.75,NA,female,declarative,NA,NA,NA,11,HSLLD
6582705,Yadav,1712723,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3278,209,4882,and I can't get this open even though I know it does open,13,and I can get this open even though I know it do open,coord pro:sub mod v pro:dem adj adv adv pro:sub v pro:per mod v,MOT,NA,Mother,2048.3125,NA,female,declarative,NA,NA,NA,15,HSLLD
6583395,Yadav,1712934,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Least-likely,,0,adv,even,3278,138,4888,oh the money willn't even stick to that,8,oh the money will even stick to that,co det:art n mod adv v prep pro:dem,MOT,NA,Mother,1959,NA,female,declarative,NA,NA,NA,9,HSLLD
6584066,Yadav,1713154,0,0,0,Yes,Even-Neg,Yes,Pre-Subject,Adjunct,Most-likely,high adjunct still receiving most-likely interpretation even when above negation on surface,0,adv,even,3292,155,4888,even with my strength I can't do it,8,even with my strength I can do it,adv prep det:poss n pro:sub mod v pro:per,BRO,NA,Brother,1959,NA,female,declarative,NA,NA,NA,9,HSLLD
6585144,Yadav,1713469,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,179,4888,the money willn't even stick to it,7,the money will even stick to it,det:art n mod adv v prep pro:per,MOT,NA,Mother,1959,NA,female,declarative,NA,NA,NA,8,HSLLD
6585200,Yadav,1713490,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3278,180,4888,willn't even stick to that either,6,will even stick to that either,mod adv v prep pro:dem adv,MOT,NA,Mother,1959,NA,female,declarative,NA,NA,NA,7,HSLLD
6585409,Yadav,1713545,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3278,186,4888,that willn't even stick to those,6,that will even stick to those,pro:rel mod adv v prep pro:dem,MOT,NA,Mother,1959,NA,female,declarative,NA,NA,NA,7,HSLLD
6592235,Yadav,1715682,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,77,4905,I'm not even gonna touch it,6,I not even gonna touch it,pro:sub neg adv mod:aux v pro:per,MOT,NA,Mother,2068.3125,NA,female,declarative,NA,NA,NA,7,HSLLD
6594345,Yadav,1716369,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3278,75,4909,they're not even falling off huh,6,they not even fall off huh,pro:sub neg adv part adv co,MOT,NA,Mother,2114.1875,NA,female,question,NA,NA,NA,8,HSLLD
6594688,Yadav,1716450,0,0,0,No,N/A,No,Pre-Subject,Subject,Least-likely,,0,adv,even,3278,69,4912,oh even the rock sticks,5,oh even the rock stick,co adv det:art n n,MOT,NA,Mother,1970,NA,female,question,NA,NA,NA,6,HSLLD
6598345,Yadav,1717450,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3278,56,4917,it didn't even touch it,5,it do even touch it,pro:per mod adj n pro:per,MOT,NA,Mother,2036.875,NA,female,declarative,NA,NA,NA,7,HSLLD
6608216,Yadav,1720092,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3328,43,4929,but I see that meat hasn't even been touched,9,but I see that meat have even be touch,conj pro:sub v pro:rel n aux adj aux part,AUN,NA,Aunt,1974,NA,female,declarative,NA,NA,NA,13,HSLLD
6609956,Yadav,1720449,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3463,133,4926,you did it all by yourself huh xxx and we didn't even have_to go with you,16,you do it all by yourself huh and we do even have_to go with you,pro:per v pro:per adv adv pro:refl co coord pro:sub mod adj mod:aux v prep pro:per,MOT,Gina,Mother,1900.125,Anne,female,declarative,NA,NA,NA,18,HSLLD
6614169,Yadav,1721521,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adj,even,3412,186,4927,too sweet Bro that's not even good for yourself,9,too sweet Bro that not even good for yourself,adv adj n:prop pro:dem neg adj adj prep pro:refl,MOT,Victoria,Mother,2124.1875,NA,female,declarative,NA,NA,NA,10,HSLLD
